"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2020-01-31,"Kaufman County","TX","Dallas-Fort Worth-Arlington",532,1453,0.0001,0.0031,0.0361,39444
2020-01-31,"Miami County","OH","Dayton",533,998,0.0286,0.0076,0.0216,38277
2020-01-31,"Cowlitz County","WA","Longview",534,1175,-0.0018,-0.0091,-0.0299,33946
2020-01-31,"Walworth County","WI","Whitewater-Elkhorn",535,1298,-0.0112,-0.0153,0.0252,4456
2020-01-31,"Woodbury County","IA","Sioux City",536,908,0.0011,-0.0286,0.0158,35666
2020-01-31,"Tompkins County","NY","Ithaca",537,1464,0.0024,-0.0014,-0.0416,24586
2020-01-31,"Houston County","AL","Dothan",538,869,-0.0012,0.0007,-0.0004,36839
2020-01-31,"Ashtabula County","OH","Ashtabula",539,807,-0.0173,0.0681,0.0052,38090
2020-01-31,"Franklin County","MO","St. Louis",540,887,0.0113,0.0392,0.0947,37740
2020-01-31,"Adams County","PA","Gettysburg",541,1198,0.008,0.0441,0.0003,39519
2020-01-31,"Cecil County","MD","Philadelphia-Camden-Wilmington",542,1406,-0.0055,0.0365,0.0458,35990
2020-01-31,"Pennington County","SD","Rapid City",543,1028,-0.0273,-0.0173,-0.0363,38087
2020-01-31,"Bartow County","GA","Atlanta-Sandy Springs-Roswell",544,1143,-0.0028,0.0062,0.089,36009
2020-01-31,"Newton County","GA","Atlanta-Sandy Springs-Roswell",545,1217,0.0138,0.027,0.1029,43518
2020-01-31,"Hanover County","VA","Richmond",546,1410,-0.0139,-0.0336,-0.0608,41301
2020-01-31,"Putnam County","NY","New York-Newark-Jersey City",547,2256,-0.0145,-0.0318,0.0432,38171
2020-01-31,"Cass County","MO","Kansas City",548,1060,-0.0052,-0.0142,0.0664,43570
2020-01-31,"Yamhill County","OR","Portland-Vancouver-Hillsboro",549,1649,-0.0034,0.0102,0.0508,29662
2020-01-31,"Albemarle County","VA","Charlottesville",550,1551,0.0081,0.0192,0.0356,41964
2020-01-31,"Bradley County","TN","Cleveland",551,979,0.0101,0.0312,0.0798,35807
2020-01-31,"Nevada County","CA","Truckee-Grass Valley",552,1908,-0.0011,-0.024,-0.0143,88418
2020-01-31,"Eau Claire County","WI","Eau Claire",553,1026,-0.005,-0.0023,-0.0086,22320
2020-01-31,"Madison County","TN","Jackson",554,868,-0.0007,-0.0043,0.0093,35147
2020-01-31,"Cleveland County","NC","Shelby",555,919,0.0089,0.044,0.0569,35784
2020-01-31,"Fairbanks North Star Borough","AK","Fairbanks",556,1463,-0.0097,-0.0254,-0.035,32580
2020-01-31,"Roanoke City","VA","Roanoke",557,805,-0.0054,-0.0405,-0.0412,34794
2020-01-31,"Daviess County","KY","Owensboro",558,840,0.0038,0.033,0.0062,34646
2020-01-31,"Craighead County","AR","Jonesboro",559,888,-0.011,0.0239,-0.0052,5710
2020-01-31,"Cabell County","WV","Huntington-Ashland",560,880,0.0214,0.0743,0.0693,33477
2020-01-31,"Lafourche Parish","LA","Houma-Thibodaux",561,997,0.0029,0.0092,0.0131,16254
2020-01-31,"Floyd County","GA","Rome",562,888,0.0083,-0.0072,-0.003,34448
2020-01-31,"Monongalia County","WV","Morgantown",563,1176,-0.0048,-0.0003,0.0336,33354
2020-01-31,"Garland County","AR","Hot Springs",564,947,0.0223,0.0145,0.0357,47457
2020-01-31,"Nash County","NC","Rocky Mount",565,856,0.0119,0.0282,0.0804,31701
2020-01-31,"Flagler County","FL","Deltona-Daytona Beach-Ormond Beach",566,1435,-0.0147,-0.0189,0.0321,49560
2020-01-31,"Portsmouth City","VA","Virginia Beach-Norfolk-Newport News",567,1180,0.0036,0.0191,0.0433,33528
2020-01-31,"Madison County","MS","Jackson",568,1316,0.0125,-0.0323,-0.0089,38164
2020-01-31,"Sutter County","CA","Yuba City",569,1540,0.0034,0.05,0.0926,26218
2020-01-31,"Dougherty County","GA","Albany",570,700,0.0126,0.0232,-0.0073,28647
2020-01-31,"Northumberland County","PA","Sunbury",571,664,-0.0134,0.0084,-0.1492,1699
2020-01-31,"Montgomery County","VA","Blacksburg-Christiansburg-Radford",572,1354,-0.0003,0.0374,0.1278,28263
2020-01-31,"Wayne County","NY","Rochester",573,993,0.0169,0.0501,-0.0639,35460
2020-01-31,"Rockingham County","NC","Greensboro-High Point",574,731,0.0215,0.0306,-0.0099,32385
2020-01-31,"Pottawattamie County","IA","Omaha-Council Bluffs",575,911,0.0096,-0.0221,0.0295,2106
2020-01-31,"Marshall County","AL","Albertville",576,914,-0.0064,-0.0077,0.0364,31152
2020-01-31,"Lauderdale County","AL","Florence-Muscle Shoals",577,869,0.0053,0.0424,0.0867,32937
2020-01-31,"Orangeburg County","SC","Orangeburg",578,849,0.0076,0.0258,0.0055,26640
2020-01-31,"Roanoke County","VA","Roanoke",579,1157,-0.0017,0.0139,0.0121,36943
2020-01-31,"Laramie County","WY","Cheyenne",580,1222,-0.0094,0.0027,0.1123,35230
2020-01-31,"Lawrence County","PA","New Castle",581,751,0.0214,0.0341,0.0338,35032
2020-01-31,"Carver County","MN","Minneapolis-St. Paul-Bloomington",582,1654,-0.0011,-0.0038,0.0356,37076
2020-01-31,"Flathead County","MT","Kalispell",583,1509,0.0105,0.0046,0.012,43957
2020-01-31,"Campbell County","KY","Cincinnati",584,1128,0.0024,0.0279,0.0648,29801
2020-01-31,"Story County","IA","Ames",585,963,0.0062,0.0646,0.0379,24879
2020-01-31,"Gallatin County","MT","Bozeman",586,1708,0.005,-0.0403,-0.0256,49911
2020-01-31,"Platte County","MO","Kansas City",587,1154,-0.0069,-0.0247,-0.0026,34814
2020-01-31,"Buchanan County","MO","St. Joseph",588,763,-0.0019,-0.0096,0.0173,31924
2020-01-31,"Grant County","WA","Moses Lake",589,1125,0.0012,-0.0036,0.042,21901
2020-01-31,"Grafton County","NH","Claremont-Lebanon",590,1586,-0.0003,-0.0409,0.0573,50087
2020-01-31,"Matanuska Susitna Borough","AK","Anchorage",591,1350,-0.0197,-0.0109,-0.0172,46693
2020-01-31,"Chemung County","NY","Elmira",592,920,0.0209,0.0086,-0.0375,30373
2020-01-31,"Dodge County","WI","Beaver Dam",593,928,0.0108,-0.0123,0.0252,1410
2020-01-31,"Calvert County","MD","Washington-Arlington-Alexandria",594,1756,-0.0015,-0.019,0.0086,35537
2020-01-31,"Sherburne County","MN","Minneapolis-St. Paul-Bloomington",595,1378,-0.0101,-0.0028,0.0131,12134
2020-01-31,"Lapeer County","MI","Detroit-Warren-Dearborn",596,905,0.0123,0.0307,0.0492,4921
2020-01-31,"Moore County","NC","Pinehurst-Southern Pines",597,1297,-0.0006,0.0053,0.0067,44464
2020-01-31,"Grand Traverse County","MI","Traverse City",598,1373,-0.0118,-0.0079,-0.0131,43090
2020-01-31,"Rogers County","OK","Tulsa",599,978,-0.0255,-0.0725,-0.0277,32687
2020-01-31,"Angelina County","TX","Lufkin",600,994,0.0123,-0.0253,-0.0527,25699
2020-01-31,"Muskingum County","OH","Zanesville",601,817,0.0079,0.023,-0.0073,29112
2020-01-31,"Benton County","OR","Corvallis",602,1663,-0.0008,-0.0362,0.0317,25922
2020-01-31,"Rockdale County","GA","Atlanta-Sandy Springs-Roswell",603,1211,-0.0001,0.0117,0.1121,34321
2020-01-31,"Suffolk City","VA","Virginia Beach-Norfolk-Newport News",604,1367,0.0053,-0.0126,0.0178,36288
2020-01-31,"Saint Croix County","WI","Minneapolis-St. Paul-Bloomington",605,1388,-0.0248,-0.0439,-0.0039,4340
2020-01-31,"Walton County","GA","Atlanta-Sandy Springs-Roswell",606,1254,0.003,-0.0045,0.0203,35208
2020-01-31,"Jefferson County","WI","Watertown-Fort Atkinson",607,992,-0.0137,0.0227,0.0141,1722
2020-01-31,"Midland County","MI","Midland",608,1043,-0.0007,-0.0111,0.0498,41337
2020-01-31,"Saint Clair County","AL","Birmingham-Hoover",609,1223,-0.0025,-0.0068,0.0388,26056
2020-01-31,"Madison County","KY","Richmond-Berea",610,860,0.0015,0.0369,0.0464,9623
2020-01-31,"Lee County","MS","Tupelo",611,951,0.0031,-0.0169,-0.0325,2773
2020-01-31,"Newport County","RI","Providence-Warwick",612,2037,-0.0057,-0.0063,0.054,38873
2020-01-31,"Bannock County","ID","Pocatello",613,830,-0.0056,0.0156,0.0223,27733
2020-01-31,"Howard County","IN","Kokomo",614,761,-0.0156,-0.0039,0.0257,32393
2020-01-31,"Josephine County","OR","Grants Pass",615,1457,-0.0119,0.0361,0.1106,30138
2020-01-31,"Talladega County","AL","Talladega-Sylacauga",616,857,-0.0024,0.0419,0.0069,21961
2020-01-31,"Clinton County","NY","Plattsburgh",617,1649,0.0041,-0.017,0.0615,25962
2020-01-31,"Orange County","TX","Beaumont-Port Arthur",618,1125,0.0002,-0.0096,-0.0325,26675
2020-01-31,"Vermilion County","IL","Danville",619,562,0.0042,-0.0104,-0.0991,1409
2020-01-31,"Manitowoc County","WI","Manitowoc",620,744,0.0203,-0.0014,-0.0484,21279
2020-01-31,"Maury County","TN","Nashville-Davidson--Murfreesboro--Franklin",621,1216,-0.0002,-0.0287,0.0011,35803
2020-01-31,"Cullman County","AL","Cullman",622,993,0.0177,0.091,0.0272,26814
2020-01-31,"Lauderdale County","MS","Meridian",623,883,0.0064,-0.012,0.0306,1201
2020-01-31,"Cayuga County","NY","Auburn",624,902,-0.0195,-0.0239,-0.1421,27777
2020-01-31,"Glynn County","GA","Brunswick",625,1548,0.0033,0.006,-0.002,40180
2020-01-31,"Elmore County","AL","Montgomery",626,999,-0.0087,-0.0073,-0.0558,29490
2020-01-31,"Raleigh County","WV","Beckley",627,832,-0.0083,-0.0027,0.0209,28021
2020-01-31,"Island County","WA","Oak Harbor",628,1677,-0.0023,0.0031,0.0462,35119
2020-01-31,"Rockwall County","TX","Dallas-Fort Worth-Arlington",629,1776,0.0065,0.0149,0.0333,38931
2020-01-31,"Frederick County","VA","Winchester",630,1407,-0.0107,-0.0063,0.025,34039
2020-01-31,"Lincoln County","NC","Charlotte-Concord-Gastonia",631,1282,0.005,0.0088,0.0464,30108
2020-01-31,"Somerset County","PA","Somerset",632,783,0.0134,0.0645,0.0203,27648
2020-01-31,"Sullivan County","NY",,633,1265,-0.0197,-0.0607,-0.0161,41050
2020-01-31,"Christian County","MO","Springfield",634,942,0.0052,0.0418,0.0577,35721
2020-01-31,"Kosciusko County","IN","Warsaw",635,1159,-0.005,-0.0427,0.0153,31424
2020-01-31,"Cheshire County","NH","Keene",636,1403,0.0133,0.0246,-0.0014,29055
2020-01-31,"White County","AR","Searcy",637,775,0.0234,0.0473,0.1196,24699
2020-01-31,"Valencia County","NM","Albuquerque",638,1030,-0.0118,-0.0303,-0.0157,22052
2020-01-31,"Rockingham County","VA","Harrisonburg",639,1205,0.0018,0.0182,0.0729,28407
2020-01-31,"Leavenworth County","KS","Kansas City",640,1040,0.0208,0.0329,-0.0415,27077
2020-01-31,"Cole County","MO","Jefferson City",641,706,-0.0161,-0.0335,-0.0455,27030
2020-01-31,"Umatilla County","OR","Hermiston-Pendleton",642,1120,-0.0256,0.0208,0.0235,19463
2020-01-31,"Cape Girardeau County","MO","Cape Girardeau",643,884,-0.0139,0.0181,0.0425,26367
2020-01-31,"Lynchburg City","VA","Lynchburg",644,875,-0.007,-0.0058,-0.0363,25512
2020-01-31,"Natrona County","WY","Casper",645,1055,0.0075,0.0391,0.1144,27864
2020-01-31,"Polk County","OR","Salem",646,1439,-0.0156,-0.0221,-0.0036,25707
2020-01-31,"Coryell County","TX","Killeen-Temple",647,875,-0.0087,-0.0124,0.0631,21632
2020-01-31,"Forrest County","MS","Hattiesburg",648,812,-0.0127,-0.0307,-0.0264,22702
2020-01-31,"Putnam County","FL","Palatka",649,902,-0.0043,-0.0122,-0.0218,19189
2020-01-31,"Bullitt County","KY","Louisville/Jefferson County",650,1160,0.0124,0.0253,0.0415,17112
2020-01-31,"Bastrop County","TX","Austin-Round Rock",651,1390,-0.0023,0.0358,0.041,22982
2020-01-31,"Christian County","KY","Clarksville",652,834,0.0049,0.0631,0.0478,11626
2020-01-31,"Augusta County","VA","Staunton-Waynesboro",653,1241,-0.0012,-0.0145,-0.0168,29308
2020-01-31,"Surry County","NC","Mount Airy",654,1139,0.0089,-0.0144,0.0145,22959
2020-01-31,"Madison County","NY","Syracuse",655,1154,-0.0259,0.0215,0.0508,25923
2020-01-31,"Nassau County","FL","Jacksonville",656,1690,0.0007,-0.0089,0.0702,35935
2020-01-31,"Monroe County","FL","Key West",657,3105,-0.0001,0.0008,-0.0667,46306
2020-01-31,"Wagoner County","OK","Tulsa",658,1080,-0.0231,-0.0107,0.0235,28023
2020-01-31,"Grays Harbor County","WA","Aberdeen",659,1162,-0.0156,0.0007,0.147,31411
2020-01-31,"Chelan County","WA","Wenatchee",660,1481,-0.0195,-0.028,-0.0098,28679
2020-01-31,"Putnam County","TN","Cookeville",661,945,-0.0076,0.0141,-0.0013,25742
2020-01-31,"Yuba County","CA","Yuba City",662,1411,-0.0144,-0.0172,0.0749,21310
2020-01-31,"Aroostook County","ME",,663,1070,-0.0279,-0.023,0.0443,12185
2020-01-31,"Apache County","AZ",,664,1329,-0.0043,-0.0155,0.0313,7718
2020-01-31,"Clallam County","WA","Port Angeles",665,1500,-0.0092,-0.0089,0.0545,30619
2020-01-31,"Riley County","KS","Manhattan",666,1042,0.0151,0.0528,-0.0034,21826
2020-01-31,"De Kalb County","AL","Fort Payne",667,847,0.0146,-0.0093,-0.0128,19104
2020-01-31,"Muskogee County","OK","Muskogee",668,627,0.0096,0.0205,-0.0563,20832
2020-01-31,"Belmont County","OH","Wheeling",669,1008,-0.0161,-0.0514,-0.045,22341
2020-01-31,"Bulloch County","GA","Statesboro",670,915,0.0138,0.0317,-0.0149,23056
2020-01-31,"Hancock County","IN","Indianapolis-Carmel-Anderson",671,1254,0.0199,0.034,0.053,29818
2020-01-31,"Creek County","OK","Tulsa",672,870,-0.0271,-0.0226,0.01,21748
2020-01-31,"Jefferson County","OH","Weirton-Steubenville",673,710,-0.0045,-0.0113,0.0484,18186
2020-01-31,"Pottawatomie County","OK","Shawnee",674,832,0.0026,0.0162,0.0148,23141
2020-01-31,"Barrow County","GA","Atlanta-Sandy Springs-Roswell",675,1260,-0.0055,0.0082,0.0235,30336
2020-01-31,"Harrison County","WV","Clarksburg",676,922,-0.0132,-0.0468,-0.017,26646
2020-01-31,"Armstrong County","PA","Pittsburgh",677,992,-0.0126,-0.0141,0.1219,25467
2020-01-31,"Wayne County","IN","Richmond",678,809,-0.0021,-0.0064,0.0658,24914
2020-01-31,"Morgan County","IN","Indianapolis-Carmel-Anderson",679,1096,0.0211,0.0247,0.1442,26749
2020-01-31,"Walker County","GA","Chattanooga",680,989,0.0069,0.0234,0.0811,24008
2020-01-31,"Darlington County","SC","Florence",681,1013,0.0064,0.0054,-0.0049,20439
2020-01-31,"Walker County","TX","Huntsville",682,1015,-0.0052,-0.0192,0.0046,11785
2020-01-31,"Rutherford County","NC","Forest City",683,1127,0.0129,-0.0008,0.0054,32774
2020-01-31,"Jones County","MS","Laurel",684,711,-0.0166,-0.0249,-0.1572,1178
2020-01-31,"Columbia County","FL","Lake City",685,1148,0.0062,0.0305,0.0473,16699
2020-01-31,"Columbia County","PA","Bloomsburg-Berwick",686,863,-0.0108,-0.0066,-0.1368,16487
2020-01-31,"Troup County","GA","LaGrange",687,975,0.001,0.0337,0.1605,25463
2020-01-31,"James City County","VA","Virginia Beach-Norfolk-Newport News",688,1615,0.0018,0.0019,0.0209,37403
2020-01-31,"Grand Forks County","ND","Grand Forks",689,938,0.0007,0.002,0.0429,19398
2020-01-31,"Marion County","OH","Marion",690,912,0.0131,-0.0066,0.0476,24612
2020-01-31,"Carteret County","NC","Morehead City",691,1264,-0.0272,-0.0538,-0.0005,45616
2020-01-31,"Williamson County","IL","Carbondale-Marion",692,736,-0.0229,0.0055,-0.0138,26321
2020-01-31,"Robertson County","TN","Nashville-Davidson--Murfreesboro--Franklin",693,1296,-0.0043,-0.0088,0.0738,25975
2020-01-31,"Dallas County","IA","Des Moines-West Des Moines",694,1233,0.005,0.0063,0.0436,38696
2020-01-31,"Salem County","NJ","Philadelphia-Camden-Wilmington",695,1172,0.0056,0.0075,0.003,22654
2020-01-31,"Warren County","NY","Glens Falls",696,1313,0.0256,-0.0187,-0.0878,33422
2020-01-31,"Harrison County","TX","Marshall",697,908,-0.0129,-0.0053,-0.0192,23237
2020-01-31,"York County","VA","Virginia Beach-Norfolk-Newport News",698,1491,-0.0246,-0.0262,-0.0161,25381
2020-01-31,"Saint Francois County","MO","Farmington",699,716,-0.0212,-0.0393,-0.1029,23275
2020-01-31,"Carbon County","PA","Allentown-Bethlehem-Easton",700,981,-0.0088,-0.0276,-0.0441,34716
2020-01-31,"Fauquier County","VA","Washington-Arlington-Alexandria",701,1641,-0.0214,-0.0232,0.0158,27237
2020-01-31,"Pike County","KY",,702,808,0.0022,-0.0061,-0.0045,19513
2020-01-31,"San Patricio County","TX","Corpus Christi",703,1272,-0.0139,-0.0046,-0.0643,23155
2020-01-31,"Lake County","CA","Clearlake",704,1424,0.0005,-0.0001,-0.0084,30288
2020-01-31,"Nacogdoches County","TX","Nacogdoches",705,959,-0.0063,0.0345,-0.0317,5112
2020-01-31,"Reno County","KS","Hutchinson",706,782,0.0043,0.0163,-0.0149,23715
2020-01-31,"Spalding County","GA","Atlanta-Sandy Springs-Roswell",707,883,0.0231,0.054,0.0247,24482
2020-01-31,"Blue Earth County","MN","Mankato-North Mankato",708,1265,0.0169,0.0856,0.0691,21671
2020-01-31,"Catoosa County","GA","Chattanooga",709,1079,-0.0103,0.0102,0.0953,26319
2020-01-31,"Otero County","NM","Alamogordo",710,904,-0.0187,-0.0418,-0.0663,20633
2020-01-31,"Pittsylvania County","VA","Danville",711,1102,0.0055,-0.0241,0.0011,20969
2020-01-31,"Tehama County","CA","Red Bluff",712,1235,-0.0061,-0.0386,0.0731,19138
2020-01-31,"Liberty County","GA","Hinesville",713,975,0.0004,0.015,0.045,23764
2020-01-31,"Sampson County","NC",,714,1008,0.001,0.0254,0.0618,15727
2020-01-31,"Lewis and Clark County","MT","Helena",715,1221,-0.006,0.0167,-0.0044,25853
2020-01-31,"Montcalm County","MI","Grand Rapids-Wyoming",716,886,0.021,0.0221,0.0099,1832
2020-01-31,"Columbia County","NY","Hudson",717,1583,-0.0275,-0.0795,-0.0257,29976
2020-01-31,"Chippewa County","WI","Eau Claire",718,962,0.0047,-0.0458,0.015,4148
2020-01-31,"Sauk County","WI","Baraboo",719,907,-0.0118,0.0189,-0.0346,2453
2020-01-31,"Crawford County","AR","Fort Smith",720,752,-0.0265,0.0031,-0.0019,13892
2020-01-31,"Kershaw County","SC","Columbia",721,1146,-0.0155,-0.0235,-0.0536,15208
2020-01-31,"Ward County","ND","Minot",722,891,-0.0133,-0.0308,-0.0532,3616
2020-01-31,"Saint Joseph County","MI","Sturgis",723,968,0.0012,-0.0048,0.0339,14179
2020-01-31,"Tipton County","TN","Memphis",724,1059,0.0133,0.0123,0.042,21856
2020-01-31,"Starr County","TX","Rio Grande City",725,1169,-0.0021,0.0045,0.0126,7129
2020-01-31,"Sandusky County","OH","Fremont",726,987,0.0015,-0.0039,0.0383,21958
2020-01-31,"Knox County","OH","Mount Vernon",727,957,0.0137,0.0041,0.0363,22960
2020-01-31,"Mason County","WA","Shelton",728,1410,-0.002,0.0238,0.0599,21790
2020-01-31,"Garfield County","OK","Enid",729,852,0.0036,0.0085,-0.0175,23560
2020-01-31,"Oldham County","KY","Louisville/Jefferson County",730,1458,-0.0186,-0.0286,-0.023,20663
2020-01-31,"Jackson County","IL","Carbondale-Marion",731,696,0.0124,0.0003,-0.0948,15807
2020-01-31,"Georgetown County","SC","Georgetown",732,1407,-0.0041,-0.0282,-0.0568,24821
2020-01-31,"Belknap County","NH","Laconia",733,1353,-0.0048,-0.0162,-0.0156,33969
2020-01-31,"Genesee County","NY","Batavia",734,1321,0.0019,-0.0216,-0.0062,20064
2020-01-31,"Lowndes County","MS","Columbus",735,899,0.0097,0.0098,-0.0257,2515
2020-01-31,"Warrick County","IN","Evansville",736,1102,0.0007,0.0042,0.0324,23419
2020-01-31,"Barry County","MI","Grand Rapids-Wyoming",737,1069,-0.0184,-0.0271,-0.0316,21189
2020-01-31,"Wise County","TX","Dallas-Fort Worth-Arlington",738,1365,-0.0001,0.0593,0.0716,19428
2020-01-31,"Haywood County","NC","Asheville",739,1197,-0.0065,0,-0.001,28963
2020-01-31,"Clay County","MN","Fargo",740,1027,-0.005,0.0404,0.0672,8266
2020-01-31,"Laurel County","KY","London",741,869,0.0079,0.0193,0.0216,17264
2020-01-31,"Walla Walla County","WA","Walla Walla",742,1256,-0.0115,-0.0615,0.0357,19660
2020-01-31,"Hall County","NE","Grand Island",743,956,-0.0034,-0.0383,-0.0632,18776
2020-01-31,"Tooele County","UT","Salt Lake City",744,1369,0.0122,0.0341,0.002,21672
2020-01-31,"Columbus County","NC",,745,1135,0.0048,0.0423,0.0875,14948
2020-01-31,"Lee County","NC","Sanford",746,992,0.0238,0.0593,0.0561,22228
2020-01-31,"Oxford County","ME",,747,1248,0.017,0.0888,-0.0158,11131
2020-01-31,"Carter County","TN","Johnson City",748,822,-0.0121,0.0281,-0.0251,19549
2020-01-31,"Pike County","PA","New York-Newark-Jersey City",749,1322,-0.0019,-0.0068,0.0169,45761
2020-01-31,"Blount County","AL","Birmingham-Hoover",750,925,0.009,-0.0368,-0.0023,16596
2020-01-31,"Otter Tail County","MN","Fergus Falls",751,861,-0.0143,-0.0124,-0.0864,31930
2020-01-31,"Columbia County","WI","Madison",752,1013,0.0092,0.0119,0.0045,4366
2020-01-31,"Windsor County","VT","Claremont-Lebanon",753,1443,-0.0252,-0.024,-0.0122,7389
2020-01-31,"Boone County","IN","Indianapolis-Carmel-Anderson",754,1391,0.0062,0.023,0.0202,24345
2020-01-31,"Edgecombe County","NC","Rocky Mount",755,610,-0.0018,-0.0104,-0.0319,16894
2020-01-31,"Marion County","WV","Fairmont",756,848,-0.0033,0.0662,0.0292,23133
2020-01-31,"Garfield County","CO","Glenwood Springs",757,1959,0.0135,0.0052,0.0318,20052
2020-01-31,"Cumberland County","TN","Crossville",758,1076,-0.0265,-0.0143,0.0421,23913
2020-01-31,"Broomfield County","CO","Denver-Aurora-Lakewood",759,1830,0.0008,-0.0093,-0.0073,18160
2020-01-31,"Pearl River County","MS","Picayune",760,908,-0.0091,-0.0031,-0.0158,21047
2020-01-31,"Lamar County","MS","Hattiesburg",761,999,0.0118,0.0022,-0.0134,20554
2020-01-31,"Saline County","KS","Salina",762,811,-0.0089,0.0308,-0.0261,19825
2020-01-31,"Fulton County","NY","Gloversville",763,912,-0.0062,-0.0775,-0.1779,21963
2020-01-31,"Kenai Peninsula Borough","AK",,764,1313,0.0266,0.0086,0.0057,28187
2020-01-31,"Tuolumne County","CA","Sonora",765,1416,-0.016,-0.0247,-0.0006,47683
2020-01-31,"Carson City","NV","Carson City",766,1279,0.0076,-0.0338,-0.0837,16578
2020-01-31,"San Benito County","CA","San Jose-Sunnyvale-Santa Clara",767,2381,0.0182,-0.0599,-0.0317,10653
2020-01-31,"Walton County","FL","Crestview-Fort Walton Beach-Destin",768,1949,0.0008,-0.0283,0.0303,43585
2020-01-31,"Campbell County","VA","Lynchburg",769,868,-0.0024,0.0041,-0.0254,18932
2020-01-31,"Hardin County","TX","Beaumont-Port Arthur",770,1130,-0.0159,0.0119,0.0238,17520
2020-01-31,"Autauga County","AL","Montgomery",771,1133,0.0012,-0.0122,0.1309,18575
2020-01-31,"Colbert County","AL","Florence-Muscle Shoals",772,832,-0.0148,0.003,-0.0255,20802
2020-01-31,"Maverick County","TX","Eagle Pass",773,959,-0.0154,-0.0426,-0.1182,9865
2020-01-31,"Boone County","IL","Rockford",774,1155,-0.022,-0.028,-0.0125,18805
2020-01-31,"Chisago County","MN","Minneapolis-St. Paul-Bloomington",775,1414,0.0058,0.0391,-0.0115,20674
2020-01-31,"Gila County","AZ","Payson",776,1146,0.0051,-0.0438,-0.0918,24073
2020-01-31,"Jefferson County","WV","Washington-Arlington-Alexandria",777,1380,0.0001,0.0101,0.0305,23511
2020-01-31,"Rusk County","TX","Longview",778,1237,-0.0059,-0.0051,-0.001,14503
2020-01-31,"Jackson County","AL","Scottsboro",779,923,0.0025,0.0146,0.0149,16767
2020-01-31,"Russell County","AL","Columbus",780,863,-0.0007,0.037,0.0233,18919
2020-01-31,"Knox County","IL","Galesburg",781,936,-0.0291,-0.0203,-0.0245,20427
2020-01-31,"Wayne County","PA",,782,1127,0.0003,-0.0108,-0.0691,25299
2020-01-31,"Coffee County","TN","Tullahoma-Manchester",783,1014,-0.0158,-0.0511,-0.0471,18975
2020-01-31,"Van Zandt County","TX",,784,1103,0.0065,0.022,-0.0606,20256
2020-01-31,"Grady County","OK","Oklahoma City",785,926,0.0052,0.0394,0.0816,17838
2020-01-31,"Vernon Parish","LA","Fort Polk South",786,761,-0.0014,0.0051,-0.0098,1005
2020-01-31,"Cass County","MI","South Bend-Mishawaka",787,989,0.0201,-0.0149,-0.0177,3497
2020-01-31,"Pulaski County","MO","Fort Leonard Wood",788,892,0.0137,0.0202,0.0463,13392
2020-01-31,"Effingham County","GA","Savannah",789,1114,-0.002,-0.0214,-0.0348,24229
2020-01-31,"Pender County","NC","Wilmington",790,1362,0.0151,0.0643,0.0764,21249
2020-01-31,"Eagle County","CO","Edwards",791,3287,-0.016,-0.0069,0.0112,33542
2020-01-31,"Saint Martin Parish","LA","Lafayette",792,909,-0.0138,-0.0428,-0.1501,16032
2020-01-31,"Lyon County","NV","Fernley",793,1501,-0.0063,-0.0017,0.0444,18121
2020-01-31,"Taney County","MO","Branson",794,903,-0.0143,-0.01,-0.0347,24478
2020-01-31,"Franklin County","NY","Malone",795,1469,-0.0136,-0.0279,0.0304,16126
2020-01-31,"Worcester County","MD","Salisbury",796,1392,0.0195,-0.0079,0.0361,59078
2020-01-31,"Jefferson County","TN","Morristown",797,1003,-0.006,-0.0408,-0.0149,20583
2020-01-31,"La Plata County","CO","Durango",798,1610,-0.0086,-0.0262,-0.0215,25293
2020-01-31,"Grant County","WI","Platteville",799,870,-0.007,0.0064,-0.0231,1815
2020-01-31,"Watauga County","NC","Boone",800,1323,-0.016,-0.0438,0.062,30941
2020-01-31,"Washington County","OK","Bartlesville",801,891,0.0077,-0.0117,0.0894,19955
2020-01-31,"Crittenden County","AR","Memphis",802,762,0.0012,-0.0016,-0.0972,15515
2020-01-31,"Cherokee County","TX","Jacksonville",803,1293,0.0197,0.0199,0.1833,9109
2020-01-31,"Camden County","GA","St. Marys",804,1074,-0.0055,-0.0181,0.0243,22742
2020-01-31,"Dale County","AL","Ozark",805,818,-0.0025,0.0144,-0.0693,15566
2020-01-31,"Montgomery County","NY","Amsterdam",806,894,0.0084,0.0367,-0.0388,17884
2020-01-31,"Grundy County","IL","Chicago-Naperville-Elgin",807,1171,-0.0115,-0.0078,-0.0054,16654
2020-01-31,"Dearborn County","IN","Cincinnati",808,1019,-0.0282,-0.0219,0.0519,18633
2020-01-31,"Coffee County","AL","Enterprise",809,995,0.0229,0.0363,0.0857,20852
2020-01-31,"Lamar County","TX","Paris",810,860,0.0274,0.0075,-0.1397,8656
2020-01-31,"Bedford County","PA",,811,1018,0.0027,-0.0432,-0.0075,23358
2020-01-31,"Kerr County","TX","Kerrville",812,1351,0.0137,0.0074,-0.0251,13785
2020-01-31,"Boyd County","KY","Huntington-Ashland",813,847,-0.0207,-0.0219,-0.0346,13325
2020-01-31,"Franklin County","KY","Frankfort",814,835,-0.0045,0.0254,-0.0116,11697
